replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
1000000,0.0011425843,0.0006730391,-0.38234505,0.35309345,0.8122987,2.828978,-0.25840908,0.35706896,0.8182457,2.8616219,-0.25268003,0.35307676,0.8143943,2.8184388,-0.2638934,0.0011425843,0.0045493804,0.039024517,5.136069e-08,0.0006730392,0.0023321223,0.02263936,1.2440469e-09,0.05335852,0.9320474,1.0,-1.0,1045800,2092,500.0,0.0,500,500,0.052893731983887936,0.046417218221067785,0.39390493185003644,0.0009513909061532267,26.44686599194397,16.118363522372704,54.67911022717683,6.555059992411396,0.020163805276787,0.6451914733051796,1.0,-1.0,5,26.44686599194397,1042500,2085,500.0,0.0,500,500,0.049648935387560246,0.047101633622606574,0.3999924192288101,0.0009515480723824133,24.82446769378011,13.937852297257653,46.5679297378061,8.445022258904146,24.82446769378011,13.937852297257653,46.5679297378061,8.445022258904146,0.16838239,0.68237936,1.0,-0.9998081,5,24.82446769378011,0.010721188999013975,71.4293775699989,85.21185701300419,0.01017174799926579,0.003732551005668938,2.9301738790018135,159.59603395000886,55082.10225137494,416
1000000,0.0013285049,0.0011287916,-0.5005833,0.46309182,0.93652964,3.2921362,-0.21340157,0.46675846,0.93501705,3.230868,-0.19981234,0.46617746,0.940616,3.3079922,-0.24409154,0.0013285049,0.0033609401,0.022828232,3.6618977e-09,0.0011287916,0.0040887143,0.036751077,5.5400184e-11,0.016059376,0.9184346,1.0,-1.0,1048300,2097,500.0,0.0,500,500,0.08452229227506794,0.07931245344104523,0.39827067494800933,0.0007011218973821732,42.261146137533956,25.914080577648637,75.25184177569476,15.367676258580476,0.13023593202993608,0.6726705763733003,1.0,-1.0,5,42.261146137533956,1045000,2090,500.0,0.0,500,500,0.07630613788346634,0.044229546576033084,0.3999256168320984,0.001308056973320304,38.153068941733174,9.474069045596742,47.25441914785285,20.10584566008075,38.153068941733174,9.474069045596742,47.25441914785285,20.10584566008075,0.045618314,0.6745043,0.9999994,-0.9999987,5,38.153068941733174,0.010507610997592565,88.22996814700309,99.74148843700095,0.010241494994261302,0.004071904004376847,2.950750981006422,190.9470285750067,55273.050862286946,417
1000000,0.0012999186,0.0010002484,-0.47500837,0.4366013,0.9633238,3.3730564,-0.21696264,0.42393625,0.95456946,3.355959,-0.23640645,0.43546584,0.95826393,3.437316,-0.21914737,0.0012999186,0.0036994352,0.0236134,3.3686443e-11,0.0010002484,0.0020599922,0.011172216,1.5257733e-06,0.008415495,0.9257061,1.0,-1.0,1050800,2102,500.0,0.0,500,500,0.06318915729421255,0.0595814033437648,0.39999886199188595,0.0002959546531429269,31.594578647106268,21.83881170555053,69.88812406773472,5.690788050364068,0.16453431170969957,0.6866244046809957,1.0,-1.0,5,31.594578647106268,1047500,2095,500.0,0.0,500,500,0.0398526048729128,0.03526124121083333,0.08948607183944286,0.00035072294207203484,19.926302436456396,15.651457254276,40.286288932135875,4.407270520383111,19.926302436456396,15.651457254276,40.286288932135875,4.407270520383111,0.13043928,0.7301166,0.99999976,-1.0,5,19.926302436456396,0.010609800003294367,80.0754680760001,91.32948089199635,0.010112251999089494,0.0037254249982652254,3.1104642749996856,174.5398607199968,55447.59231761794,418
1000000,0.0010467743,0.00083755795,-0.5260391,0.4875318,0.9949974,3.3851774,-0.18427198,0.49104244,1.0041435,3.45336,-0.18329068,0.48965707,0.990504,3.3878634,-0.18700376,0.0010467743,0.0029257024,0.02537595,1.18830414e-07,0.00083755795,0.0022767393,0.017153827,2.5159892e-09,0.03593587,0.9250616,1.0,-1.0,1053300,2107,500.0,0.0,500,500,0.07042401439922376,0.04169412079585116,0.39489866748963154,0.0010819509512224657,35.2120071996119,6.072377009533234,44.07283137514807,26.94207880263588,0.11157472140076555,0.6737300233066121,1.0,-1.0,5,35.2120071996119,1050000,2100,500.0,0.0,500,500,0.08193956039697552,0.057300520549572416,0.396262118180031,0.0008944211353313803,40.96978019848776,23.43679432706061,86.68415781021584,23.582260981952423,40.96978019848776,23.43679432706061,86.68415781021584,23.582260981952423,0.06842263,0.67394984,1.0,-0.99999815,5,40.96978019848776,0.01056875699578086,86.0744081360026,90.62339613099903,0.01024266799504403,0.003743333996681031,3.1849599679990206,179.90731899398816,55627.50123470192,419
1000000,0.0014696589,0.0011194599,-0.23609346,0.20622243,0.77339834,3.9371917,-0.35612556,0.21034116,0.77327627,3.9614832,-0.36057276,0.21027395,0.7744762,4.1275153,-0.36289772,0.0014696589,0.004133231,0.03622307,5.4857345e-08,0.0011194597,0.0036993101,0.02756665,1.6655733e-08,0.050903536,0.9441346,1.0,-1.0,1055800,2112,500.0,0.0,500,500,0.054406484979706966,0.024024715127745837,0.33741326272460415,8.317160883075659e-06,27.203242489853483,6.443918138548155,35.55504192627508,16.77612323397853,0.1688310815545453,0.6852246558672062,1.0,-1.0,5,27.203242489853483,1052500,2105,500.0,0.0,500,500,0.08623365650356543,0.05858270216801123,0.3998870161558912,0.0007963963890909254,43.116828251782714,14.833607302029183,62.36364826190712,24.990402184991076,43.116828251782714,14.833607302029183,62.36364826190712,24.990402184991076,0.090954885,0.6961604,1.0,-1.0,5,43.116828251782714,0.010616715997457504,100.08065391200216,77.75919812799839,0.010134616000868846,0.0037364329982665367,2.877088745000947,180.7414285499981,55808.24425981192,420
1000000,0.0012496009,0.0010954551,-0.32981044,0.2916633,0.8430796,3.409781,-0.36098877,0.29257983,0.8493878,3.4376826,-0.3682156,0.29948694,0.8523191,3.3634472,-0.35836777,0.0012496009,0.0035087136,0.021892508,2.1603627e-07,0.0010954553,0.003255306,0.023408525,2.5186036e-08,0.051633094,0.94149846,1.0,-1.0,1058300,2117,500.0,0.0,500,500,0.04131406032699369,0.049150103875043635,0.3985652592598168,0.00041529904553183616,20.657030163496835,17.05830253473561,47.8820786459645,6.8877934141113375,0.15867908711590206,0.7079747548064369,1.0,-1.0,5,20.657030163496835,1055000,2110,500.0,0.0,500,500,0.057529154001230265,0.032689496870403,0.39999981612566043,0.00027856360213990294,28.764577000615134,6.046635651625785,36.15614052432518,18.655636873863948,28.764577000615134,6.046635651625785,36.15614052432518,18.655636873863948,0.009827265,0.67327005,1.0,-0.99999994,5,28.764577000615134,0.010581916001683567,76.35557117899589,73.14358467800048,0.010201685996435117,0.0037842960009584203,3.2908443309934228,152.81456808598887,55961.06050665991,421
1000000,0.0011108333,0.0010785605,-0.5493055,0.5069654,1.1296242,3.8887146,-0.28030485,0.5048122,1.1265948,3.9093564,-0.29103312,0.50494933,1.1251711,3.8625593,-0.29768065,0.0011108333,0.0032943795,0.02663203,1.0167179e-08,0.0010785605,0.003085316,0.023786047,1.3396315e-09,0.010546563,0.9270552,1.0,-1.0,1060800,2122,500.0,0.0,500,500,0.06253797740788725,0.027782194261054566,0.37385074860329803,0.0009349032777411171,31.268988703943613,5.624010660795988,38.33033301989818,22.77104506390605,0.009337406099634083,0.6914560754739003,1.0,-1.0,5,31.268988703943613,1057500,2115,500.0,0.0,500,500,0.057348053125930824,0.04869074972656488,0.39999999994088536,0.000909894151539481,28.674026562965413,8.205551208359292,44.344630554789,20.214140341863832,28.674026562965413,8.205551208359292,44.344630554789,20.214140341863832,0.12597203,0.71044755,0.99999994,-1.0,5,28.674026562965413,0.010599114000797272,75.91322365499946,90.60320606300229,0.01026455000101123,0.0037439030056702904,2.992491835000692,169.53352912000992,56130.59556883493,422
1000000,0.0008201746,0.0012003116,-0.36294538,0.3282916,0.88888735,3.501394,-0.27963224,0.3255667,0.8852044,3.4948096,-0.26137546,0.3214558,0.88248223,3.5454237,-0.28232616,0.0008201746,0.002200495,0.014447619,2.239547e-07,0.0012003116,0.005080855,0.05461604,2.6985377e-08,0.015202531,0.9419169,1.0,-1.0,1063300,2127,500.0,0.0,500,500,0.06135698839727802,0.04371265707850722,0.39996728064019565,0.0015222592730902318,30.678494198638994,7.469891569734982,38.68544422543965,17.39793095837707,0.12210612490355884,0.6886187683310417,1.0,-1.0,5,30.678494198638994,1060000,2120,500.0,0.0,500,500,0.050353734888571575,0.030333510309694597,0.19847415069900803,1.1528040418928854e-07,25.17686744428579,10.770454431121546,35.28807029089464,12.036787104779764,25.17686744428579,10.770454431121546,35.28807029089464,12.036787104779764,0.09240057,0.72779506,1.0,-1.0,5,25.17686744428579,0.010691309995308984,76.97388004700042,91.53051140499883,0.010248954997223336,0.0037394739993033,3.0220772760003456,171.55114846699144,56302.14854711891,423
1000000,0.00065133267,0.000440726,-0.34430087,0.3072874,0.87467504,3.9260762,-0.36620575,0.30713108,0.88288283,3.9832935,-0.3624496,0.31022972,0.87804365,3.94736,-0.3657294,0.00065133267,0.0016329539,0.010615862,8.020273e-09,0.000440726,0.00096062163,0.006419362,6.800116e-12,0.041885767,0.94417804,1.0,-1.0,1065800,2132,500.0,0.0,500,500,0.06353283985774795,0.034646473013776116,0.3046951428267695,0.0007250422727293593,31.76641992887396,9.42044591888379,43.767661946222404,15.546381005404486,0.06565970846758196,0.6942622801045483,1.0,-1.0,5,31.76641992887396,1062500,2125,500.0,0.0,500,500,0.05970863863763532,0.03065705899056496,0.39772110481576184,0.0005131036118883658,29.85431931881767,4.538694694303787,35.776699677532456,24.266042423420302,29.85431931881767,4.538694694303787,35.776699677532456,24.266042423420302,0.022664286,0.71846706,0.99999976,-1.0,5,29.85431931881767,0.010610816003463697,87.07626096600143,84.80660805599473,0.010197668001637794,0.003719952997926157,3.1701443439960713,175.07754180299526,56477.227926072905,424
1000000,0.00092863536,0.0007155573,-0.47285724,0.439865,1.0307603,3.8206208,-0.2884895,0.43496984,1.0338374,3.883182,-0.29319406,0.43453452,1.0308528,3.8004212,-0.28714356,0.0009286355,0.0024896553,0.017757531,5.1276383e-09,0.00071555725,0.0021172508,0.018120605,7.847728e-11,0.07537993,0.9362561,1.0,-1.0,1068300,2137,500.0,0.0,500,500,0.04270927011125523,0.027107507754605135,0.3999580336660677,0.0009766570764882855,21.354635055627618,7.3787187785450135,30.27312724391775,10.939147475888598,0.050766303855609304,0.6903355436704406,1.0,-1.0,5,21.354635055627618,1065000,2130,500.0,0.0,500,500,0.09295426610255243,0.06531916279995989,0.3999977162553632,0.000710839762266402,46.47713305127621,12.601223316489117,60.67465158188317,28.2712527159034,46.47713305127621,12.601223316489117,60.67465158188317,28.2712527159034,0.08440475,0.7392297,1.0,-1.0,5,46.47713305127621,0.0105476360040484,108.98238002000289,76.15250933700008,0.010162079997826368,0.003692450001835823,3.2696196339966264,188.4289111570033,56665.6584047589,425
1000000,0.002431139,0.0011770017,-0.50271696,0.4613858,1.0415033,4.023296,-0.33664167,0.46870488,1.0511053,4.0081506,-0.3389679,0.47660613,1.0618331,4.0117407,-0.3286637,0.002431139,0.009311418,0.08089939,3.7225623e-09,0.0011770015,0.003969817,0.030419301,1.7581238e-08,0.016681852,0.93389267,1.0,-1.0,1070800,2142,500.0,0.0,500,500,0.07425169682849239,0.05687420509884462,0.39999851526764457,0.0007802078281374802,37.12584841424617,10.513775347255716,55.336733892687064,27.99152406622071,0.14398094604680342,0.6656797850700703,1.0,-1.0,5,37.12584841424617,1067500,2135,500.0,0.0,500,500,0.07080009020830212,0.05810248314967343,0.29915427486634594,0.0009582884107189549,35.40004510415107,23.557642776612173,80.3081673322682,10.936761369314599,35.40004510415107,23.557642776612173,80.3081673322682,10.936761369314599,0.0515534,0.6733879,0.99999934,-1.0,5,35.40004510415107,0.010697587000322528,78.9228314159991,90.99055823399976,0.010342829998990055,0.0036862519991700538,3.0062600919991382,172.94437641099648,56838.604375412884,426
1000000,0.0017399888,0.0015180273,-0.48300827,0.43942875,1.0140166,4.286775,-0.30758256,0.44607913,1.0247867,4.3558974,-0.30211452,0.43897432,1.0180657,4.4913483,-0.31216836,0.0017399888,0.005530644,0.041850176,2.381356e-08,0.0015180272,0.004930046,0.035387658,2.4279742e-10,0.02708433,0.9374356,1.0,-1.0,1073300,2147,500.0,0.0,500,500,0.0474225350711148,0.04268306823349492,0.3976223340570021,0.0016424117649772698,23.711267535557408,12.66650979209153,46.58109648558966,9.737916710076648,0.15353582405060728,0.6958340293706654,1.0,-1.0,5,23.711267535557408,1070000,2140,500.0,0.0,500,500,0.051114789603721886,0.041290105598850255,0.39999999404030684,0.0012820984952824467,25.557394801860944,12.087174015490517,48.36821145956975,15.812043598273918,25.557394801860944,12.087174015490517,48.36821145956975,15.812043598273918,0.13234116,0.6019243,0.9999988,-0.9999414,5,25.557394801860944,0.010653389996150509,78.53047809300188,78.34429854599875,0.010223752993624657,0.003696425999805797,3.1061899029955384,160.00554011098575,56998.61157246388,427
1000000,0.0016939138,0.0011506835,-0.545996,0.5010847,1.0287206,4.0685253,-0.252953,0.49997663,1.0229434,4.0684376,-0.26631963,0.4941192,1.0162523,4.048554,-0.26617557,0.001693914,0.0062139328,0.06142676,3.1516442e-10,0.0011506835,0.0028186573,0.014839583,2.0754559e-08,0.07097555,0.93359417,1.0,-1.0,1075800,2152,500.0,0.0,500,500,0.06726044192754034,0.025324428793936687,0.23870465857978906,0.0008007987595644917,33.630220963770185,5.923251058425467,40.04232475366201,24.01251917038953,0.12072053394536544,0.7560465095994459,1.0,-1.0,5,33.630220963770185,1072500,2145,500.0,0.0,500,500,0.08504182802775206,0.05393162144839079,0.39989604222392927,0.0013139596682722578,42.52091401387603,10.841594767161808,63.38523652654047,33.85071276799905,42.52091401387603,10.841594767161808,63.38523652654047,33.85071276799905,0.10657327,0.7343504,0.99999976,-0.9999997,5,42.52091401387603,0.010548692000156734,101.4624319459981,85.35659377800039,0.010179911005252507,0.003761823994864244,3.113054720000946,189.9565708709997,57188.56979265989,428
1000000,0.0008670499,0.00090444845,-0.38071492,0.34162998,0.8234312,3.692497,-0.31765,0.3469545,0.8180074,3.7297068,-0.32162195,0.33682424,0.8220733,3.7152498,-0.3203611,0.0008670499,0.002365871,0.01815265,1.4770482e-08,0.00090444845,0.0025369136,0.01564384,1.4901161e-08,0.071450554,0.93959314,1.0,-1.0,1078300,2157,500.0,0.0,500,500,0.055855709804695904,0.0192140135872861,0.08666682519196277,0.0013614294081400913,27.927854902347953,7.601231546921616,37.054066227803396,15.338146378184577,0.14831401570856806,0.7666358463657633,1.0,-1.0,5,27.927854902347953,1075000,2150,500.0,0.0,500,500,0.06865326243637816,0.028356637608924245,0.3729600042045873,0.0009411163562622282,34.3266312181891,6.201784578138607,43.503000248722714,24.00685490229052,34.3266312181891,6.201784578138607,43.503000248722714,24.00685490229052,0.16659814,0.7713653,0.99999994,-0.9999986,5,34.3266312181891,0.010667078000551555,76.23330067499774,73.0641315860048,0.010132475006685127,0.0037216569980955683,3.1622352880003746,152.48418875900825,57341.055573154896,429
1000000,0.0018468546,0.0011841266,-0.40468562,0.36158502,0.93554384,3.6512666,-0.35856718,0.36097708,0.93870646,3.7138886,-0.3528162,0.37026605,0.9485425,3.7269874,-0.35218236,0.0018468546,0.0065861344,0.06467049,7.1259054e-11,0.0011841266,0.0031605437,0.016511142,6.3412244e-09,0.06576108,0.9436809,1.0,-1.0,1080800,2162,500.0,0.0,500,500,0.08312448253849176,0.05332810911261452,0.39999979317616446,0.0016195955984021904,41.56224126924586,10.40199848378833,52.77092910654785,23.570617759519017,0.049364103530645236,0.6926973820310801,1.0,-1.0,5,41.56224126924586,1077500,2155,500.0,0.0,500,500,0.06231827210897181,0.024331116680085405,0.39997529229869144,0.0010376797443276131,31.159136054485906,5.813638398348765,37.84027672509163,24.054484530945565,31.159136054485906,5.813638398348765,37.84027672509163,24.054484530945565,0.07195035,0.6902227,0.9999985,-0.9999948,5,31.159136054485906,0.010411763003503438,88.80848639299802,95.14918635199865,0.01012256999820238,0.003751431002456229,2.9967440869950224,186.97870259599586,57528.0359255619,430
1000000,0.0024339033,0.0021904036,-0.5562769,0.51000476,1.1679269,4.317017,-0.32264522,0.50287354,1.1584618,4.2522674,-0.31775695,0.51078945,1.1654966,4.396951,-0.3295974,0.0024339033,0.010176842,0.10832039,4.6620507e-08,0.0021904039,0.0076005072,0.07473964,5.6528554e-10,0.061743893,0.94084764,1.0,-1.0,1083300,2167,500.0,0.0,500,500,0.0772522002700403,0.056587208974905163,0.39446899508859534,0.0015094704048404185,38.62610013502016,20.574353194039585,79.07942697102106,21.929672176312664,0.03146994338473987,0.7232384602099861,1.0,-1.0,5,38.62610013502016,1080000,2160,500.0,0.0,500,500,0.053482229779510226,0.027775193289726427,0.39987264613725676,0.0009426777955123145,26.741114889755096,8.79501394729162,36.98236341813653,11.858505288390916,26.741114889755096,8.79501394729162,36.98236341813653,11.858505288390916,-0.033804465,0.6836749,0.99999994,-0.9999999,5,26.741114889755096,0.010564896998403128,97.00675169000169,84.47464175800269,0.010170878005737904,0.003665308002382517,3.0716462160053197,184.57744074701623,57712.614967380905,431
1000000,0.0012198224,0.0013767846,-0.5101159,0.47546932,1.1686311,4.2587323,-0.33458295,0.48296177,1.1779851,4.373577,-0.34643352,0.47904956,1.1715788,4.3502407,-0.34743547,0.0012198223,0.004418277,0.041286018,4.3148507e-10,0.0013767846,0.0040378068,0.028524235,4.4025796e-08,0.07156519,0.9420491,1.0,-1.0,1085800,2172,500.0,0.0,500,500,0.07700318151217367,0.03610144376979742,0.39992890953060567,0.0012620040652484565,38.50159075608683,7.61291513248201,52.26719171365447,31.460156517077607,0.0410385872806153,0.6511450399753538,1.0,-1.0,5,38.50159075608683,1082500,2165,500.0,0.0,500,500,0.06316258693834448,0.02231977801673762,0.39909546807513163,0.0011616869685224464,31.58129346917226,3.228183178323091,37.136636251587355,27.884313971031787,31.58129346917226,3.228183178323091,37.136636251587355,27.884313971031787,0.04606146,0.7112458,0.9999979,-0.9999859,5,31.58129346917226,0.010468473003129475,78.98119014799886,95.54102854499797,0.010143964995222632,0.003705231996718794,2.9818668529987917,177.5284032159907,57890.1449759649,432
1000000,0.0014583233,0.0011885396,-0.61862206,0.5725732,1.2336571,4.3892865,-0.3290768,0.57156324,1.231048,4.4399304,-0.33450508,0.5659454,1.2266073,4.3929114,-0.3284449,0.0014583233,0.0033885776,0.016576892,3.871837e-08,0.0011885396,0.0029148383,0.014776626,4.149323e-10,0.046423774,0.9351197,1.0,-1.0,1088300,2177,500.0,0.0,500,500,0.09377269947853693,0.05994844536602707,0.39995929005154895,0.0006856399154019255,46.88634973926846,17.689114960997188,79.86480554058453,28.19176499085349,-0.001884412779227286,0.6661118226043827,1.0,-1.0,5,46.88634973926846,1085000,2170,500.0,0.0,500,500,0.06479216581613652,0.04891641958381216,0.24076284928085148,1.324577514560943e-07,32.396082908068244,17.259998822939494,65.13116867745295,17.725202864566207,32.396082908068244,17.259998822939494,65.13116867745295,17.725202864566207,-0.059559193,0.6828147,1.0,-0.999999,5,32.396082908068244,0.010625615999742877,85.03548933499405,106.65897429599863,0.010271124003338628,0.003680027999507729,3.1003285229962785,194.81936892199155,58084.96598193091,433
1000000,0.001891493,0.0013284299,-0.7415699,0.69655764,1.3427359,4.4092503,-0.25469208,0.6889169,1.3316141,4.3903704,-0.2472313,0.6891052,1.3357325,4.497265,-0.24942566,0.0018914931,0.0045772125,0.024550375,1.514957e-10,0.0013284299,0.0028997243,0.014326538,3.141683e-09,0.097989276,0.9363601,1.0,-1.0,1090800,2182,500.0,0.0,500,500,0.08532323613656817,0.06482379440923106,0.39999965515463876,2.8213877694671654e-05,42.66161806828408,25.227694524788337,92.4783875687446,23.15169791968427,0.04896123806314012,0.6882297849749333,1.0,-1.0,5,42.66161806828408,1087500,2175,500.0,0.0,500,500,0.06309453400376795,0.028850353690095396,0.2456719169600691,6.541719111963218e-07,31.54726700188396,3.9671168615708483,36.367130921490954,26.391998627844156,31.54726700188396,3.9671168615708483,36.367130921490954,26.391998627844156,0.020850265,0.66187304,0.9999985,-0.99999857,5,31.54726700188396,0.010624190006637946,114.8531245560007,86.85231663000013,0.010161671998503152,0.0037040280003566295,3.3213880969997263,205.05131917300605,58290.018873581925,434
1000000,0.0014705309,0.00062031543,-0.67224145,0.618625,1.1880424,4.213728,-0.35280734,0.62113595,1.1932545,4.2783136,-0.33565396,0.6222925,1.2007113,4.30121,-0.3397108,0.0014705308,0.0037974443,0.027708944,2.9161473e-08,0.00062031543,0.001318961,0.009332999,6.903761e-09,0.120380774,0.9382682,1.0,-1.0,1093300,2187,500.0,0.0,500,500,0.06103313026789878,0.0376428360816441,0.39987682191218565,0.0011249903070393418,30.51656513394939,6.937301060394995,40.43243336989017,21.121020104073818,0.011378835838845604,0.6592532001076861,1.0,-1.0,5,30.51656513394939,1090000,2180,500.0,0.0,500,500,0.056395515684260614,0.01659245142120369,0.18604310398687304,0.001324742561626291,28.19775784213031,4.514213161638797,34.28532049120358,22.879923157003148,28.19775784213031,4.514213161638797,34.28532049120358,22.879923157003148,0.059981912,0.6927367,0.99999994,-0.9999967,5,28.19775784213031,0.01062374300090596,96.45660136399965,92.26165949399729,0.01013204700575443,0.003687334006826859,3.195387646002928,191.93809162801335,58481.95853407793,435
1000000,0.0018813527,0.0017308842,-0.9082444,0.86256766,1.4582072,4.477085,-0.32013565,0.8636476,1.4697318,4.5916886,-0.3257594,0.8576689,1.466613,4.532017,-0.34194157,0.0018813526,0.00577354,0.043648213,9.3676783e-07,0.0017308841,0.005064449,0.04750833,3.4092415e-07,0.16633645,0.913034,1.0,-1.0,1095800,2192,500.0,0.0,500,500,0.07127793296098536,0.038109646729884226,0.3999904550542037,0.0007051664143358782,35.63896648049266,4.42993030916294,40.406255193164924,28.897755691122335,0.08817096396330482,0.7121581867942139,1.0,-1.0,5,35.63896648049266,1092500,2185,500.0,0.0,500,500,0.0609063605632768,0.04886721880141191,0.3997401651691483,0.0009568082078843521,30.45318028163839,14.929489592405435,51.619611397678554,17.223113614164834,30.45318028163839,14.929489592405435,51.619611397678554,17.223113614164834,0.016175654,0.6785399,1.0,-0.99999475,5,30.45318028163839,0.010552636005741078,94.67548314799933,98.92814920399542,0.01601296000444563,0.004093971998372581,3.1013835849953466,196.73567550499865,58678.69579406494,436
1000000,0.0014149618,0.0018947553,-0.73167115,0.694216,1.3102769,4.483228,-0.33406305,0.69473374,1.3107802,4.3899684,-0.33560902,0.6920642,1.3073391,4.5064225,-0.3312642,0.0014149618,0.0029556628,0.014797964,9.094947e-11,0.0018947554,0.008139818,0.08215042,1.8673951e-13,0.083054885,0.93476176,1.0,-1.0,1098300,2197,500.0,0.0,500,500,0.060634375563976065,0.01538279302021939,0.18097853852820672,0.0008601101716683269,30.317187781988025,3.687600408847816,34.46963573436865,23.43941312301831,0.014957328024397504,0.7041042141132051,1.0,-1.0,5,30.317187781988025,1095000,2190,500.0,0.0,500,500,0.06521571383684312,0.024124166960077117,0.2477850501129525,0.0011169489485239436,32.60785691842157,8.459380853424173,41.89728555188503,17.829133616229413,32.60785691842157,8.459380853424173,41.89728555188503,17.829133616229413,-0.124105275,0.68927795,1.0,-0.99999875,5,32.60785691842157,0.010600018998957239,91.66701343299792,80.21353775800526,0.010157307995541487,0.003698025000630878,3.113697171997046,175.01870371499535,58853.71632535092,437
1000000,0.0032522883,0.002412673,-0.6902237,0.64097965,1.226261,4.784983,-0.43934777,0.64093685,1.2337904,4.8400087,-0.42855278,0.64223987,1.2335527,4.9193826,-0.43118998,0.003252288,0.008885519,0.06508934,1.4683682e-08,0.002412673,0.0054478766,0.03325958,7.3348133e-10,0.09305634,0.9349771,1.0,-1.0,1100800,2202,500.0,0.0,500,500,0.06281055566202584,0.02765379972043094,0.39999998314331187,0.0009943906249327839,31.405277831012903,4.6803325696766915,38.38204117134241,26.09592936301148,0.011448545052017632,0.6717885530296659,1.0,-1.0,5,31.405277831012903,1097500,2195,500.0,0.0,500,500,0.06768543177353108,0.019417576879706962,0.1890884954599351,0.0010090072785787219,33.84271588676554,3.466758198597074,38.899227234332514,30.087149675900143,33.84271588676554,3.466758198597074,38.899227234332514,30.087149675900143,-0.026122268,0.69085526,1.0,-0.99999994,5,33.84271588676554,0.010577061002550181,112.73071529400477,75.07236628800456,0.01019003200053703,0.0036873979988740757,3.184555060004641,191.01209113301593,59044.730016706926,438
1000000,0.0016738174,0.0013802923,-0.55476093,0.5097451,1.1132761,4.302288,-0.3421232,0.515769,1.1134092,4.312933,-0.3176135,0.5091066,1.1170669,4.3296022,-0.32356805,0.0016738173,0.0052423067,0.039511476,7.144969e-08,0.0013802925,0.0037029602,0.028036732,2.3270522e-07,0.10951911,0.94176567,1.0,-1.0,1103300,2207,500.0,0.0,500,500,0.05919867333034235,0.019184501773685074,0.325979156808208,0.0008668407162359948,29.599336665171176,3.592285679300353,33.59313548233595,23.02843322969571,-0.07013089545032213,0.6377970463504175,1.0,-1.0,5,29.599336665171176,1100000,2200,500.0,0.0,500,500,0.06531309300346917,0.04307312895036876,0.27812395518408434,0.0007261365424087841,32.65654650173459,12.473894162829186,56.841008356260474,22.301763362546748,32.65654650173459,12.473894162829186,56.841008356260474,22.301763362546748,-0.020822128,0.66091824,1.0,-0.99999714,5,32.65654650173459,0.01065165399631951,105.8046626120049,92.05205410799681,0.010135723998246249,0.003733482000825461,2.82317233899812,200.70440991899522,59245.43603075192,439
